Run,Pe,FER
962,0.225,0.005859375
962,0.25,0.0244140625
962,0.275,0.744140625
962,0.3,0.8603515625
963,0.2,0.0
963,0.225,0.0048828125
963,0.25,0.0
963,0.275,0.712890625
963,0.3,0.8671875
964,0.2,0.0
964,0.225,0.0
964,0.25,0.0029296875
964,0.275,0.6875
964,0.3,0.8544921875
965,0.2,0.0
965,0.225,0.0068359375
965,0.25,0.0078125
965,0.275,0.6484375
965,0.3,0.8701171875
966,0.2,0.0
966,0.225,0.009765625
966,0.25,0.0234375
966,0.275,0.6259765625
966,0.3,0.8779296875
967,0.2,0.0
967,0.225,0.0
967,0.25,0.0224609375
967,0.275,0.71484375
967,0.3,0.8701171875
968,0.2,0.0
968,0.225,0.0
968,0.25,0.0
968,0.275,0.6728515625
968,0.3,0.8916015625
969,0.2,0.0009765625
969,0.225,0.0
969,0.25,0.017578125
969,0.275,0.7294921875
969,0.3,0.8701171875
970,0.2,0.0
970,0.225,0.0048828125
970,0.25,0.0048828125
970,0.275,0.6962890625
970,0.3,0.8515625
971,0.2,0.0
971,0.225,0.0009765625
971,0.25,0.0068359375
971,0.275,0.708984375
971,0.3,0.8759765625
972,0.2,0.0
972,0.225,0.0
972,0.25,0.0224609375
972,0.275,0.701171875
972,0.3,0.873046875
973,0.2,0.0
973,0.225,0.0
973,0.25,0.009765625
973,0.275,0.7001953125
973,0.3,0.826171875
974,0.2,0.0
974,0.225,0.0
974,0.25,0.0068359375
974,0.275,0.6767578125
974,0.3,0.8544921875
975,0.2,0.0
975,0.225,0.0078125
975,0.25,0.0
975,0.275,0.7373046875
975,0.3,0.8486328125
976,0.2,0.0
976,0.225,0.0
976,0.25,0.0146484375
976,0.275,0.7177734375
976,0.3,0.8583984375
977,0.2,0.0
977,0.225,0.0
977,0.25,0.0205078125
977,0.275,0.689453125
977,0.3,0.83984375
978,0.2,0.0
978,0.225,0.0
978,0.25,0.0
978,0.275,0.6689453125
978,0.3,0.90234375
979,0.2,0.0
979,0.225,0.0
979,0.25,0.0048828125
979,0.275,0.76171875
979,0.3,0.87109375
980,0.2,0.0
980,0.225,0.0
980,0.25,0.0107421875
980,0.275,0.6376953125
980,0.3,0.85546875
981,0.2,0.0
981,0.225,0.0
981,0.25,0.0244140625
981,0.275,0.7197265625
981,0.3,0.8515625
982,0.2,0.0
982,0.225,0.0078125
982,0.25,0.0087890625
982,0.275,0.6708984375
982,0.3,0.873046875
983,0.2,0.0
983,0.225,0.009765625
983,0.25,0.0107421875
983,0.275,0.6796875
983,0.3,0.8671875
984,0.2,0.0
984,0.225,0.0
984,0.25,0.01171875
984,0.275,0.6650390625
984,0.3,0.875
985,0.2,0.0
985,0.225,0.00390625
985,0.25,0.0224609375
985,0.275,0.7314453125
985,0.3,0.85546875
986,0.2,0.0
986,0.225,0.0009765625
986,0.25,0.021484375
986,0.275,0.693359375
986,0.3,0.8583984375
987,0.2,0.0
987,0.225,0.001953125
987,0.25,0.0078125
987,0.275,0.732421875
987,0.3,0.861328125
988,0.2,0.0
988,0.225,0.0
988,0.25,0.01953125
988,0.275,0.71875
988,0.3,0.880859375
989,0.2,0.0
989,0.225,0.0009765625
989,0.25,0.0478515625
989,0.275,0.6484375
989,0.3,0.86328125
990,0.2,0.00390625
990,0.225,0.0029296875
990,0.25,0.005859375
990,0.275,0.689453125
990,0.3,0.8525390625
991,0.2,0.0
991,0.225,0.0
991,0.25,0.0205078125
991,0.275,0.701171875
991,0.3,0.876953125
992,0.2,0.0
992,0.225,0.0
992,0.25,0.037109375
992,0.275,0.708984375
992,0.3,0.875
993,0.2,0.0
993,0.225,0.0
993,0.25,0.0
993,0.275,0.72265625
993,0.3,0.8671875
994,0.2,0.0
994,0.225,0.001953125
994,0.25,0.025390625
994,0.275,0.69921875
994,0.3,0.8740234375
995,0.2,0.0
995,0.225,0.0
995,0.25,0.0166015625
995,0.275,0.7001953125
995,0.3,0.8603515625
996,0.2,0.0
996,0.225,0.00390625
996,0.25,0.0078125
996,0.275,0.7041015625
996,0.3,0.8740234375
997,0.2,0.0
997,0.225,0.001953125
997,0.25,0.0341796875
997,0.275,0.72265625
997,0.3,0.8740234375
998,0.2,0.0
998,0.225,0.0
998,0.25,0.005859375
998,0.275,0.720703125
998,0.3,0.87109375
999,0.2,0.00390625
999,0.225,0.0
999,0.25,0.0
999,0.275,0.7099609375
999,0.3,0.857421875
1000,0.2,0.0
1000,0.225,0.001953125
1000,0.25,0.0107421875
1000,0.275,0.7822265625
1000,0.3,0.875
